Provider_ID,Hospital_Name,City,State,ZIP_Code,Phone_Number,Hospital_Type,Hospital_Ownership,Emergency_Services
50455,ADVENTIST HEALTH BAKERSFIELD,BAKERSFIELD,CA,93301,6613953000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
101310,SHANDS STARKE REGIONAL MEDICAL CENTER,STARKE,FL,32091,9043682300,Critical Access Hospitals,Proprietary,TRUE
40001,SILOAM SPRINGS REGIONAL HOSPITAL,SILOAM SPRINGS,AR,72761,4795244141,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
50131,NOVATO COMMUNITY HOSPITAL,NOVATO,CA,94945,4152091300,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
50067,OAK VALLEY HOSPITAL DISTRICT,OAKDALE,CA,95361,2098473011,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
100069,FLORIDA HOSPITAL CARROLLWOOD,TAMPA,FL,33614,8139322222,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
100154,SOUTH MIAMI HOSPITAL,SOUTH MIAMI,FL,33143,7866624000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50393,PIH HOSPITAL - DOWNEY,DOWNEY,CA,90241,5269045000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50351,TORRANCE MEMORIAL MEDICAL CENTER,TORRANCE,CA,90509,3103259110,Acute Care Hospitals,Voluntary non-profit - Other,FALSE
50279,HI-DESERT MEDICAL CENTER,JOSHUA TREE,CA,92252,7603663711,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
100299,LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,34202,9417822100,Acute Care Hospitals,Proprietary,TRUE
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,ALBANY,GA,31703,2293124068,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
50742,OLYMPIA MEDICAL CENTER,LOS ANGELES,CA,90036,3106575900,Acute Care Hospitals,Proprietary,FALSE
50568,MADERA COMMUNITY HOSPITAL,MADERA,CA,93637,5596755555,Acute Care Hospitals,Voluntary non-profit - Other,FALSE
70033,DANBURY HOSPITAL,DANBURY,CT,6810,2037397000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50390,HEMET VALLEY MEDICAL CENTER,HEMET,CA,92543,9516522811,Acute Care Hospitals,Physician,TRUE
50677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,WOODLAND HILLS,CA,91367,8187193800,Acute Care Hospitals,Voluntary non-profit - Private,FALSE
50110,LOMPOC VALLEY MEDICAL CENTER,LOMPOC,CA,93436,8057373300,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
10022,FLOYD CHEROKEE MEDICAL CENTER,CENTRE,AL,35960,2569275531,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50761,PROVIDENCE TARZANA MEDICAL CENTER,TARZANA,CA,91356,8188810800,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
61315,YUMA DISTRICT HOSPITAL,YUMA,CO,80759,9708485405,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
100044,MARTIN MEDICAL CENTER,STUART,FL,34995,7722875200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50108,SUTTER MEDICAL CENTER SACRAMENTO,SACRAMENTO,CA,95816,9167338999,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
110016,WELLSTAR WEST GEORGIA MEDICAL CENTER,LAGRANGE,GA,30240,7068821411,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
60031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,COLORADO SPRINGS,CO,80907,7197765000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
31313,HOLY CROSS HOSPITAL,NOGALES,AZ,85621,5202853000,Critical Access Hospitals,Proprietary,TRUE
100265,MEASE COUNTRYSIDE HOSPITAL,SAFETY HARBOR,FL,34695,7277346950,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50396,SANTA BARBARA COTTAGE HOSPITAL,SANTA BARBARA,CA,93102,8056827111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
10001,SOUTHEAST ALABAMA MEDICAL CENTER,DOTHAN,AL,36301,3347938701,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
100232,PUTNAM COMMUNITY MEDICAL CENTER,PALATKA,FL,32177,3863268500,Acute Care Hospitals,Proprietary,TRUE
50118,DOCTORS HOSPITAL OF MANTECA,MANTECA,CA,95336,2098233111,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
30030,ABRAZO CENTRAL CAMPUS,PHOENIX,AZ,85015,6022490212,Acute Care Hospitals,Proprietary,TRUE
20008,BARTLETT REGIONAL HOSPITAL,JUNEAU,AK,99801,9077968900,Acute Care Hospitals,Government - Local,TRUE
21312,SAMUEL SIMMONDS MEMORIAL HOSPITAL,BARROW,AK,99723,9078524611,Critical Access Hospitals,Government - Federal,TRUE
50764,SHASTA REGIONAL MEDICAL CENTER,REDDING,CA,96001,5302445454,Acute Care Hospitals,Proprietary,TRUE
100200,BROWARD HEALTH IMPERIAL POINT,FORT LAUDERDALE,FL,33308,9547768500,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
30110,ABRAZO WEST CAMPUS,GOODYEAR,AZ,85395,6238821515,Acute Care Hospitals,Proprietary,TRUE
30088,BANNER BAYWOOD MEDICAL CENTER,MESA,AZ,85206,4803212000,Acute Care Hospitals,Voluntary non-profit - Private,FALSE
30083,ABRAZO SCOTTSDALE CAMPUS,PHOENIX,AZ,85032,6029235000,Acute Care Hospitals,Proprietary,TRUE
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,SPRINGDALE,AR,72764,4797515711,Acute Care Hospitals,Proprietary,TRUE
50770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,MURRIETA,CA,92563,9512904000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
100249,BAYFRONT HEALTH SEVEN RIVERS,CRYSTAL RIVER,FL,34428,3527956560,Acute Care Hospitals,Proprietary,TRUE
41327,BRADLEY COUNTY MEDICAL CENTER,WARREN,AR,71671,8702263731,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,SANTA MONICA,CA,90404,3103194000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
110003,MEMORIAL SATILLA HEALTH,WAYCROSS,GA,31501,9122872500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
110041,HABERSHAM COUNTY MEDICAL CTR,DEMOREST,GA,30535,7067542161,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
50636,POMERADO HOSPITAL,POWAY,CA,92064,8584856511,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
110104,CRISP REGIONAL HOSPITAL,CORDELE,GA,31015,2292763100,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
100167,PLANTATION GENERAL HOSPITAL,PLANTATION,FL,33317,9545875010,Acute Care Hospitals,Proprietary,TRUE
110064,PIEDMONT COLUMBUS REGIONAL MIDTOWN,COLUMBUS,GA,31901,7065711000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
10038,STRINGFELLOW MEMORIAL HOSPITAL,ANNISTON,AL,36201,2562358900,Acute Care Hospitals,Proprietary,TRUE
50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,RIVERSIDE,CA,92503,9516882211,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
60126,BANNER FORT COLLINS MEDICAL CENTER,FORT COLLINS,CO,80528,9708214000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
60027,FOOTHILLS HOSPITAL,BOULDER,CO,80303,3034157000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
61309,WRAY COMMUNITY DISTRICT HOSPITAL,WRAY,CO,80758,9703324811,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
50561,KAISER FOUNDATION HOSPITAL - WEST LA,LOS ANGELES,CA,90034,2138572201,Acute Care Hospitals,Voluntary non-profit - Private,FALSE
110075,EAST GEORGIA REGIONAL MEDICAL CENTER,STATESBORO,GA,30458,9124861500,Acute Care Hospitals,Proprietary,TRUE
30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,TUCSON,AZ,85724,5208744189,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
33302,PHOENIX CHILDREN'S HOSPITAL,PHOENIX,AZ,85016,6029331000,Childrens,Voluntary non-profit - Private,FALSE
10036,ANDALUSIA HEALTH,ANDALUSIA,AL,36420,3342228466,Acute Care Hospitals,Proprietary,TRUE
51318,REDWOOD MEMORIAL HOSPITAL,FORTUNA,CA,95540,7074458121,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
70022,YALE-NEW HAVEN HOSPITAL,NEW HAVEN,CT,6504,2036884242,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
90004,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,WASHINGTON,DC,20007,2027843000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,SANTA CLARA,CA,95051,4082366400,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
50238,METHODIST HOSPITAL OF SOUTHERN CA,ARCADIA,CA,91006,6264454441,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
30131,O.A.S.I.S. HOSPITAL,PHOENIX,AZ,85008,6027977700,Acute Care Hospitals,Voluntary non-profit - Private,FALSE
50128,TRI-CITY MEDICAL CENTER,OCEANSIDE,CA,92056,7607248411,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
70040,HEBREW HOME AND HOSPITAL INC,WEST HARTFORD,CT,6117,8605233800,Acute Care Hospitals,Voluntary non-profit - Private,FALSE
50751,MIRACLE MILE MEDICAL CENTER,LOS ANGELES,CA,90036,3239301040,Acute Care Hospitals,Proprietary,FALSE
50336,ADVENTIST HEALTH LODI MEMORIAL,LODI,CA,95240,2093343411,Acute Care Hospitals,Voluntary non-profit - Other,FALSE
110092,DODGE COUNTY HOSPITAL,EASTMAN,GA,31023,4784484067,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
50030,OROVILLE HOSPITAL,OROVILLE,CA,95966,5305338500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
30114,ORO VALLEY HOSPITAL,ORO VALLEY,AZ,85755,5209013549,Acute Care Hospitals,Proprietary,TRUE
110001,HAMILTON MEDICAL CENTER,DALTON,GA,30720,7062726105,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
60104,ST ANTHONY NORTH HEALTH CAMPUS,WESTMINSTER,CO,80023,7206270000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
110091,PIEDMONT ROCKDALE HOSPITAL,CONYERS,GA,30012,7709183000,Acute Care Hospitals,Proprietary,FALSE
110015,TANNER MEDICAL CENTER VILLA RICA,VILLA RICA,GA,30180,7704563101,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,LOS ANGELES,CA,90015,2137482411,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
50113,SAN MATEO MEDICAL CENTER,SAN MATEO,CA,94403,6505732222,Acute Care Hospitals,Government - Local,TRUE
30011,ST JOSEPH'S HOSPITAL,TUCSON,AZ,85711,5208733000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
100132,SOUTH FLORIDA BAPTIST HOSPITAL,PLANT CITY,FL,33563,8137571200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
21313,SOUTH PENINSULA HOSPITAL,HOMER,AK,99603,9072358101,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
53308,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,ORANGE,CA,92866,7142892400,Childrens,Proprietary,FALSE
20012,FAIRBANKS MEMORIAL HOSPITAL,FAIRBANKS,AK,99701,9074528181,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
10018,CALLAHAN EYE HOSPITAL,BIRMINGHAM,AL,35233,2053258100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
51303,MAMMOTH HOSPITAL,MAMMOTH LAKES,CA,93546,7609343311,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
50007,MILLS-PENINSULA MEDICAL CENTER,BURLINGAME,CA,94010,6506965270,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
10065,RUSSELL MEDICAL CENTER,ALEXANDER CITY,AL,35010,2563297100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
100276,BROWARD HEALTH CORAL SPRINGS,CORAL SPRINGS,FL,33065,9543443000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
103300,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,SAINT PETERSBURG,FL,33701,8138987451,Childrens,Voluntary non-profit - Other,TRUE
100087,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239,9419179000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
110115,WELLSTAR ATLANTA MEDICAL CENTER,ATLANTA,GA,30312,4042654000,Acute Care Hospitals,Proprietary,TRUE
100254,CAPITAL REGIONAL MEDICAL CENTER,TALLAHASSEE,FL,32308,8506565000,Acute Care Hospitals,Proprietary,TRUE
50014,SUTTER AMADOR HOSPITAL,JACKSON,CA,95642,2092237500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
10040,GADSDEN REGIONAL MEDICAL CENTER,GADSDEN,AL,35903,2564944000,Acute Care Hospitals,Proprietary,TRUE
50746,ORANGE COUNTY GLOBAL MEDICAL CENTER,SANTA ANA,CA,92705,7149533610,Acute Care Hospitals,Proprietary,TRUE
70003,DAY KIMBALL HOSPITAL,PUTNAM,CT,6260,8609286541,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50122,DAMERON HOSPITAL,STOCKTON,CA,95203,2099445550,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
100285,MEMORIAL HOSPITAL MIRAMAR,MIRAMAR,FL,33029,9545384810,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
100181,LARKIN COMMUNITY HOSPITAL,SOUTH MIAMI,FL,33143,3052847500,Acute Care Hospitals,Proprietary,TRUE
100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,SEBASTIAN,FL,32978,7725893187,Acute Care Hospitals,Proprietary,TRUE
100296,DOCTORS HOSPITAL,CORAL GABLES,FL,33146,3056662111,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
50042,ST ELIZABETH COMMUNITY HOSPITAL,RED BLUFF,CA,96080,5305298012,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
60075,VALLEY VIEW HOSPITAL ASSOCIATION,GLENWOOD SPRINGS,CO,81601,9709456535,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50426,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,CA,92804,7148273000,Acute Care Hospitals,Proprietary,TRUE
50548,FAIRVIEW DEVELOPMENTAL CENTER,COSTA MESA,CA,92626,7149575000,Acute Care Hospitals,Government - Local,FALSE
50077,SCRIPPS MERCY HOSPITAL,SAN DIEGO,CA,92103,6192948111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,SAFFORD,AZ,85546,9283484000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
100238,NORTHSIDE HOSPITAL,SAINT PETERSBURG,FL,33709,8135215000,Acute Care Hospitals,Proprietary,TRUE
60125,CASTLE ROCK ADVENTIST HOSPITAL,CASTLE ROCK,CO,80109,7204552500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
110113,BURKE MEDICAL CENTER,WAYNESBORO,GA,30830,7065544435,Acute Care Hospitals,Proprietary,TRUE
51316,FAIRCHILD MEDICAL CENTER,YREKA,CA,96097,5308424121,Critical Access Hospitals,Voluntary non-profit - Other,TRUE
50013,ADVENTIST HEALTH ST HELENA,SAINT HELENA,CA,94574,7079633611,Acute Care Hospitals,Voluntary non-profit - Private,FALSE
41314,DEWITT HOSPITAL & NURSING HOME INC,DE WITT,AR,72042,8709463571,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
30043,CANYON VISTA MEDICAL CENTER,SIERRA VISTA,AZ,85635,5202633001,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
40078,NATIONAL PARK MEDICAL CENTER,HOT SPRINGS,AR,71901,5013211000,Acute Care Hospitals,Proprietary,TRUE
13300,CHILDREN'S HOSPITAL OF ALABAMA,BIRMINGHAM,AL,35233,2059399100,Childrens,Voluntary non-profit - Private,TRUE
100264,OAK HILL HOSPITAL,BROOKSVILLE,FL,34613,3525966632,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
100260,ST LUCIE MEDICAL CENTER,PORT SAINT LUCIE,FL,34952,7723354000,Acute Care Hospitals,Proprietary,TRUE
40147,ARKANSAS SURGICAL HOSPITAL,NO LITTLE ROCK,AR,72118,5017488000,Acute Care Hospitals,Proprietary,TRUE
110005,NORTHSIDE HOSPITAL FORSYTH,CUMMING,GA,30041,7708443200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
51302,SOUTHERN INYO HOSPITAL,LONE PINE,CA,93545,7608765501,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
100176,PALM BEACH GARDENS MEDICAL CENTER,PALM BEACH GARDENS,FL,33410,5616221411,Acute Care Hospitals,Proprietary,TRUE
51325,MENDOCINO COAST DISTRICT HOSPITAL,FORT BRAGG,CA,95437,7079611234,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
50069,ST JOSEPH HOSPITAL,ORANGE,CA,92868,7146339111,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
100166,DOCTORS HOSPITAL OF SARASOTA,SARASOTA,FL,34233,9413421100,Acute Care Hospitals,Proprietary,TRUE
61316,SPANISH PEAKS REGIONAL HEALTH CENTER,WALSENBURG,CO,81089,7197385100,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
110024,CANDLER HOSPITAL,SAVANNAH,GA,31412,9128196000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
50335,ADVENTIST HEALTH SONORA,SONORA,CA,95370,2095365000,Acute Care Hospitals,Voluntary non-profit - Church,FALSE
51332,MARK TWAIN MEDICAL CENTER,SAN ANDREAS,CA,95249,2097542515,Critical Access Hospitals,Voluntary non-profit - Other,FALSE
100072,FLORIDA HOSPITAL FISH MEMORIAL,ORANGE CITY,FL,32763,3869175000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,ATLANTA,GA,30308,4046864411,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50124,USC VERDUGO HILLS HOSPITAL,GLENDALE,CA,91209,8187907100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
10095,HALE COUNTY HOSPITAL,GREENSBORO,AL,36744,3346243024,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
100022,JACKSON MEMORIAL HOSPITAL,MIAMI,FL,33136,3055851111,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
10086,NORTHWEST MEDICAL CENTER,WINFIELD,AL,35594,2054877736,Acute Care Hospitals,Proprietary,TRUE
50625,CEDARS-SINAI MEDICAL CENTER,LOS ANGELES,CA,90048,3104235000,Acute Care Hospitals,Voluntary non-profit - Other,FALSE
100267,ENGLEWOOD COMMUNITY HOSPITAL,ENGLEWOOD,FL,34223,9414756571,Acute Care Hospitals,Proprietary,FALSE
60100,MEDICAL CENTER OF AURORA THE,AURORA,CO,80012,3038735511,Acute Care Hospitals,Proprietary,TRUE
100151,MAYO CLINIC,JACKSONVILLE,FL,32224,9049532000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
110069,HOUSTON MEDICAL CENTER,WARNER ROBINS,GA,31093,4789224281,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
60127,SCL HEALTH COMMUNITY HOSPITAL- NORTHGLENN,NORTHGLENN,CO,80233,7205735000,Acute Care Hospitals,Proprietary,TRUE
20024,CENTRAL PENINSULA GENERAL HOSPITAL,SOLDOTNA,AK,99669,9072624404,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
100088,BAPTIST MEDICAL CENTER JACKSONVILLE,JACKSONVILLE,FL,32207,9042022000,Acute Care Hospitals,Voluntary non-profit - Private,FALSE
50126,VALLEY PRESBYTERIAN HOSPITAL,VAN NUYS,CA,91406,8187826600,Acute Care Hospitals,Voluntary non-profit - Other,FALSE
40011,CHAMBERS MEMORIAL HOSPITAL,DANVILLE,AR,72833,4794952241,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
10169,ATMORE COMMUNITY HOSPITAL,ATMORE,AL,36502,2513682500,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
50291,SUTTER SANTA ROSA REGIONAL HOSPITAL,SANTA ROSA,CA,95403,7075764000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
50481,WEST HILLS HOSPITAL & MEDICAL CENTER,WEST HILLS,CA,91307,8186764100,Acute Care Hospitals,Proprietary,FALSE
100040,ST VINCENT'S MEDICAL CENTER RIVERSIDE,JACKSONVILLE,FL,32204,9043087300,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
100121,BARTOW REGIONAL MEDICAL CENTER,BARTOW,FL,33831,8635338111,Acute Care Hospitals,Proprietary,TRUE
103303,SHRINERS HOSPITALS FOR CHILDREN-TAMPA,TAMPA,FL,33612,8139722250,Childrens,Voluntary non-profit - Other,FALSE
100012,LEE MEMORIAL HOSPITAL,FORT MYERS,FL,33901,2393321111,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,VENTURA,CA,93003,8056525011,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
40047,FIVE RIVERS MEDICAL CENTER,POCAHONTAS,AR,72455,8708926000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50781,SONOMA WEST MEDICAL CENTER,SEBASTOPOL,CA,95472,7078238511,Acute Care Hospitals,Government - Local,TRUE
30112,ARIZONA SPECIALTY HOSPITAL,CHANDLER,AZ,85224,4806039000,Acute Care Hospitals,Proprietary,FALSE
30103,MAYO CLINIC HOSPITAL,PHOENIX,AZ,85054,4803424201,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,PHOENIX,AZ,85006,6022392000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
50604,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,CA,95119,4089727000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
51309,JEROLD PHELPS COMMUNITY HOSPITAL,GARBERVILLE,CA,95542,7079233921,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
10139,BROOKWOOD BAPTIST MEDICAL CENTER,BIRMINGHAM,AL,35209,2058771000,Acute Care Hospitals,Proprietary,TRUE
40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,NORTH LITTLE ROCK,AR,72117,5012023000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
50091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,HUNTINGTON PARK,CA,90255,3235831931,Acute Care Hospitals,Proprietary,TRUE
100039,BROWARD HEALTH MEDICAL CENTER,FORT LAUDERDALE,FL,33316,9543554400,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
50590,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,CA,95823,9164236010,Acute Care Hospitals,Voluntary non-profit - Other,TRUE
70004,SHARON HOSPITAL,SHARON,CT,6069,8603644228,Acute Care Hospitals,Proprietary,TRUE
40010,MERCY HOSPITAL NORTHWEST ARKANSAS,ROGERS,AR,72758,4793388000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE
101300,FLORIDA HOSPITAL WAUCHULA,WAUCHULA,FL,33873,8637733101,Critical Access Hospitals,Voluntary non-profit - Private,TRUE
61304,HAXTUN HOSPITAL DISTRICT,HAXTUN,CO,80731,9707746123,Critical Access Hospitals,Government - Hospital District or Authority,TRUE
50763,SILVER LAKE MEDICAL CENTER,LOS ANGELES,CA,90026,2139896123,Acute Care Hospitals,Proprietary,FALSE
100322,REGIONAL GENERAL HOSPITAL WILLISTON,WILLISTON,FL,32696,3525282801,Acute Care Hospitals,Proprietary,TRUE
100204,NORTH FLORIDA REGIONAL MEDICAL CENTER,GAINESVILLE,FL,32605,3523334100,Acute Care Hospitals,Proprietary,TRUE
110089,COFFEE REGIONAL MEDICAL CENTER,DOUGLAS,GA,31533,9123835620,Acute Care Hospitals,Government - Hospital District or Authority,TRUE
110187,CHESTATEE REGIONAL HOSPITAL,DAHLONEGA,GA,30533,7068646136,Acute Care Hospitals,Proprietary,TRUE
100314,WEST KENDALL BAPTIST HOSPITAL,MIAMI,FL,33196,7864672011,Acute Care Hospitals,Voluntary non-profit - Private,TRUE
60071,DELTA COUNTY MEMORIAL HOSPITAL,DELTA,CO,81416,9708747681,Acute Care Hospitals,Government - Local,TRUE
